modified_id,class_cde,crs_cde,crs_title,parent_crs_cde,parent_crs_dept,crs_status,M,T,W,R,F,begin_time,end_time
10908,2,FIN 210 03,Financial Management,FIN 210 03,FIN,C,,T,,R,,09:30:00,10:50:00
10908,2,BUSN 225 03,Principles of Marketing,BUSN 225 03,BUSN,C,,T,,R,,13:00:00,14:20:00
10908,2,COLL 150 01,Data Analytics using Excel,COLL 150 01,COLL,C,,,,,,,
10908,2,IREL 249 01,Methods of Political Research,POLS 200 01,POLS,C,,T,,R,,14:30:00,15:50:00
10908,2,IREL 357 01,Global Democratization,POLS 317 01,POLS,C,,,W,,,19:00:00,21:50:00
10924,3,PSYC 250 01,Community Psychology,PSYC 250 01,PSYC,C,,T,,R,,14:30:00,15:50:00
10924,3,COLL 151 01,Fund Quantitative Problem Solving,COLL 151 01,COLL,C,,T,,R,,11:00:00,12:20:00
10924,3,NEUR 360 01,Cognitive Psychology,PSYC 360 01,PSYC,W,M,,W,,F,08:00:00,08:50:00
10924,3,PSYC 330 01,Motivation & Emotion,PSYC 330 01,PSYC,W,M,,W,,F,09:00:00,09:50:00
10924,3,AFAM 110 01,Intro to African American Studies,AFAM 110 01,AFAM,C,,T,,R,,09:30:00,10:50:00
11391,3,SPAN 300 01,Intro Reading Literature Spanish,SPAN 300 01,SPAN,C,,,,R,,19:00:00,21:50:00
11391,3,POLS 314 01,Comparative Constitutionalism,POLS 314 01,POLS,C,,T,,R,,09:30:00,10:50:00
11391,3,PSYC 110L 01,Intro to Psychological Science,PSYC 110L 01,PSYC,C,M,,W,,F,09:00:00,09:50:00
11391,3,PSYC 110X 02,Intro to Psychological Science Lab,PSYC 110X 02,PSYC,C,M,,,,,14:00:00,15:50:00
11391,3,CSCI 325 01,Artificial Intelligence,CSCI 325 01,CSCI,W,M,,W,,F,11:00:00,11:50:00
11391,3,CSCI 250 02,Programming for Data Applications,CSCI 250 02,CSCI,C,M,,W,,F,08:00:00,08:50:00
11035,3,POLS 351 01,Justice and the Law,POLS 351 01,POLS,C,,T,,R,,14:30:00,15:50:00
11035,3,POLS 265 01,Immigration Law and Policy,POLS 265 01,POLS,C,M,,,,,19:00:00,21:50:00
11035,3,POLS 269 01,Testimony and Trials,POLS 269 01,POLS,W,,T,,R,,09:30:00,10:50:00
11035,3,ENGL 238 01,Literature/Culture in the Age of AI,ENGL 238 01,ENGL,C,,T,,R,,13:00:00,14:20:00
10970,2,COLL 150 01,Data Analytics using Excel,COLL 150 01,COLL,C,,,,,,,
10970,2,CSCI 107 01,Introduction to Web Programming,CSCI 107 01,CSCI,C,M,,W,,F,11:00:00,11:50:00
10970,2,ART 142 01,Digital Design Foundations,ART 142 01,ART,C,M,,W,,,08:00:00,09:50:00
11548,3,BUSN 325 01,Digital Marketing & Analytics,BUSN 325 01,BUSN,C,,,,R,,19:00:00,21:50:00
11548,3,POLS 304 01,"Police, Prisons, Power",AFAM 300 01,AFAM,C,,T,,R,,13:00:00,14:20:00
11548,3,POLS 314 01,Comparative Constitutionalism,POLS 314 01,POLS,C,,T,,R,,09:30:00,10:50:00
11548,3,PSYC 110X 01,Intro to Psychological Science Lab,PSYC 110X 01,PSYC,C,M,,,,,12:00:00,13:50:00
11548,3,PSYC 110L 02,Intro to Psychological Science,PSYC 110L 02,PSYC,C,M,,W,,F,11:00:00,11:50:00
11618,3,PHYS 240L 01,Electronics,PHYS 240L 01,PHYS,C,M,,W,,F,11:00:00,11:50:00
11618,3,THTR 120 01,Acting I: Being on Stage,THTR 120 01,THTR,C,M,,W,,,13:00:00,14:20:00
11618,3,HIST 420 01,"China, Japan and the West",HIST 420 01,HIST,C,,T,,,,19:00:00,21:50:00
11618,3,PHYS 420 01,Quantum Mechanics I,PHYS 420 01,PHYS,C,M,,W,,F,14:30:00,15:50:00
11618,3,PHYS 240X 01,Electronics Lab,PHYS 240X 01,PHYS,C,,,,R,,12:00:00,15:50:00
11618,3,MUSC 206 01,Concert Choir,MUSC 206 01,MUSC,C,,T,,,,16:00:00,17:50:00
11618,3,MUSC 206 01,Concert Choir,MUSC 206 01,MUSC,C,,,,R,,16:00:00,17:50:00
10475,4,MUSC 171 01,"Music, Health, and Wellbeing",MUSC 171 01,MUSC,C,M,,W,,,13:00:00,14:20:00
10475,4,PHIL 215 01,Philosophy of Miyazaki,PHIL 215 01,PHIL,C,M,,W,,,14:30:00,15:50:00
10475,4,JAPN 110 01,Beginning Japanese I,JAPN 110 01,JAPN,C,M,,W,R,F,10:00:00,10:50:00
10475,4,ASIA 110 01,Beginning Chinese I,CHIN 110 01,CHIN,C,M,,W,,F,11:00:00,11:50:00
10652,4,EDUC 416 01,"Elem & Mid Schl-Lit,Soc Stud, Sci",EDUC 416 01,EDUC,C,,T,,,,16:00:00,18:50:00
10652,4,EDUC 417 01,Elem & Mid School Math,EDUC 417 01,EDUC,C,M,,W,,,14:30:00,15:50:00
10652,4,PSYC 330 01,Motivation & Emotion,PSYC 330 01,PSYC,C,M,,W,,F,09:00:00,09:50:00
10652,4,PSYC 435 01,Adolescence and Emerging Adulthood,PSYC 435 01,PSYC,C,M,,W,,F,10:00:00,10:50:00
11048,3,BIOL 305 01,Seminar in Cell & Molecular Biology,BIOL 305 01,BIOL,C,M,,W,,F,09:00:00,09:50:00
11048,3,BIOL 220L 01,Core: Ecology and Evolution,BIOL 220L 01,BIOL,C,M,,W,,F,10:00:00,10:50:00
11048,3,BIOL 220X 01,Ecology and Evolution Lab,BIOL 220X 01,BIOL,C,,,W,,,12:00:00,15:50:00
11048,3,BIOL 323L 01,Microbiology,BIOL 323L 01,BIOL,W,,T,,R,,08:00:00,09:20:00
11048,3,BIOL 323X 01,Microbiology Lab,BIOL 323X 01,BIOL,W,,T,,,,12:00:00,15:50:00
11048,3,BIOL 384L 01,Plant Biology,BIOL 384L 01,BIOL,C,M,,W,,F,11:00:00,11:50:00
11048,3,BIOL 220X 02,Ecology and Evolution Lab,BIOL 220X 02,BIOL,W,,,,R,,12:00:00,15:50:00
11048,3,BIOL 220X 03,Ecology and Evolution Lab,BIOL 220X 03,BIOL,C,,,,,F,12:00:00,15:50:00
11720,4,IREL 348 01,International Law,POLS 348 01,POLS,C,M,,W,,F,11:00:00,11:50:00
11720,4,POLS 351 01,Justice and the Law,POLS 351 01,POLS,C,,T,,R,,14:30:00,15:50:00
10884,3,BUSN 245 02,Principles of Management,BUSN 245 02,BUSN,C,,T,,R,,14:30:00,15:50:00
10884,3,ECON 110 05,Principles of Economics,ECON 110 05,ECON,C,M,,W,,F,10:00:00,10:50:00
10884,3,MATH 160 02,Math Methods with Applications,MATH 160 02,MATH,C,,T,,R,,13:00:00,14:20:00
10884,3,COLL 150 01,Data Analytics using Excel,COLL 150 01,COLL,C,,,,,,,
10884,3,ES 120 01,Intro to Environmental Sciences,ES 120 01,ES,W,,T,,R,,09:30:00,10:50:00
10396,4,HIST 420 01,"China, Japan and the West",HIST 420 01,HIST,C,,T,,,,19:00:00,21:50:00
10396,4,EDUC 520 02,Disc Spec Mthds Teach Adols,EDUC 520 02,EDUC,C,,T,,,,16:00:00,18:50:00
10396,4,EDUC 519L 01,Adolescent Curr and Instruct,EDUC 519L 01,EDUC,C,M,,W,,,14:30:00,15:50:00
10396,4,EDUC 548 01,ADV. SEM.: ESL/Bilingual Education,EDUC 548 01,EDUC,C,M,,,,,16:00:00,18:50:00
10396,4,EDUC 524X 01,Seminar on Advanced Themes,EDUC 524X 01,EDUC,C,,,,R,,11:00:00,13:00:00
11066,4,RELG 234 01,"Witches, Preachers, and Mystics",RELG 234 01,RELG,C,M,,W,,,13:00:00,14:20:00
10690,55,PSYC 250 01,Community Psychology,PSYC 250 01,PSYC,C,,T,,R,,14:30:00,15:50:00
10690,55,MUSC 150 01,Fundamentals of Music,MUSC 150 01,MUSC,C,M,T,W,R,F,11:00:00,11:50:00
10690,55,PSYC 360 01,Cognitive Psychology,PSYC 360 01,PSYC,C,M,,W,,F,08:00:00,08:50:00
10689,3,PHIL 203 02,Business & Professional Ethics,PHIL 203 02,PHIL,C,M,,W,,,14:30:00,15:50:00
10689,3,BUSN 230 02,Financial Accounting,BUSN 230 02,BUSN,C,,T,,R,,09:30:00,10:50:00
10689,3,BUSN 357 01,Marketing Strategy,BUSN 357 01,BUSN,C,,T,,R,,13:00:00,14:20:00
10689,3,BUSN 310 01,Marketing Research,BUSN 310 01,BUSN,C,,T,,R,,14:30:00,15:50:00
10159,4,NEUR 465 01,"Drugs, Substance Use, and Addiction",PSYC 465 01,PSYC,W,M,,W,,,14:30:00,15:50:00
10159,4,BIOL 372 01,"Pharmacology: Drug, Brain, Behavior",NEUR 372 01,NEUR,W,M,,,,,19:00:00,21:50:00
10159,4,NEUR 302X 01,Brain to Behavior Lab,NEUR 302X 01,NEUR,C,,T,,,,14:00:00,15:50:00
10159,4,NEUR 302L 01,Neuroscience: Brain to Behavior,NEUR 302L 01,NEUR,C,,T,,R,,08:00:00,09:20:00
11803,2,BUSN 230 02,Financial Accounting,BUSN 230 02,BUSN,C,,T,,R,,09:30:00,10:50:00
11803,2,BUSN 130 02,Applied Statistics,ECON 130 02,ECON,C,M,,W,,F,09:00:00,09:50:00
11803,2,CSCI 327 01,Introduction to Database Systems,CSCI 327 01,CSCI,C,,T,,R,,13:00:00,14:20:00
11803,2,CSCI 250 02,Programming for Data Applications,CSCI 250 02,CSCI,C,M,,W,,F,08:00:00,08:50:00
11011,50,BIOL 131 01,Bio Inq: Invasion Ecology,BIOL 131 01,BIOL,C,M,,W,,,13:00:00,14:20:00
11011,50,MATH 108 01,Calculus Ia,MATH 108 01,MATH,C,M,T,W,,F,11:00:00,11:50:00
11011,50,PSYC 110L 01,Intro to Psychological Science,PSYC 110L 01,PSYC,C,M,,W,,F,09:00:00,09:50:00
11011,50,PSYC 110X 06,Intro to Psychological Science Lab,PSYC 110X 06,PSYC,C,,,,R,,12:00:00,13:50:00
11011,50,ENGL 135 02,Creative Writing,ENGL 135 02,ENGL,C,M,,W,,,14:30:00,15:50:00
11092,4,POLS 304 01,"Police, Prisons, Power",AFAM 300 01,AFAM,C,,T,,R,,13:00:00,14:20:00
11092,4,POLS 348 01,International Law,POLS 348 01,POLS,C,M,,W,,F,11:00:00,11:50:00
11092,4,POLS 269 01,Testimony and Trials,POLS 269 01,POLS,C,,T,,R,,09:30:00,10:50:00
11092,4,POLS 130 01,Great Political Ideas,POLS 130 01,POLS,C,M,,W,,,13:00:00,14:20:00
11092,4,POLS 272 01,Mock Trial,POLS 272 01,POLS,C,,,,,,,
11260,6,EDUC 516L 01,"Elem & Mid Schl-Lit,Soc Stud, Sci",EDUC 516L 01,EDUC,C,,T,,,,16:00:00,18:50:00
11260,6,EDUC 517 01,Elem & Mid School Math,EDUC 517 01,EDUC,C,M,,W,,,14:30:00,15:50:00
11260,6,EDUC 524X 01,Seminar on Advanced Themes,EDUC 524X 01,EDUC,C,,,,R,,11:00:00,13:00:00
11260,6,EDUC 548 01,ADV. SEM.: ESL/Bilingual Education,EDUC 548 01,EDUC,C,M,,,,,16:00:00,18:50:00
11260,6,BIOL 112 01,Learning About Our World,BIOL 112 01,BIOL,C,,T,,R,,19:00:00,20:20:00
10790,4,PHIL 325 01,Major Ethical Theories,PHIL 325 01,PHIL,C,M,,W,,,13:00:00,14:20:00
10790,4,POLS 200 01,Methods of Political Research,POLS 200 01,POLS,W,,T,,R,,14:30:00,15:50:00
10830,4,ART 240 01,Digital Photography,ART 240 01,ART,C,,T,,R,,19:00:00,21:20:00
10830,4,ART 480 01,Senior Seminar in Studio Art,ART 480 01,ART,C,,T,,R,,13:00:00,14:50:00
10225,2,EDUC 220 01,Philosophy of Education,EDUC 220 01,EDUC,C,,T,,R,,14:30:00,15:50:00
10225,2,ENGL 211 01,From Fairyland to Flying Islands,ENGL 211 01,ENGL,C,M,,W,,,14:30:00,15:50:00
10225,2,SPAN 300 01,Intro Reading Literature Spanish,SPAN 300 01,SPAN,C,,,,R,,19:00:00,21:50:00
10225,2,SPAN 255 01,Conversation and Composition,SPAN 255 01,SPAN,C,M,,W,,,13:00:00,14:20:00
10687,4,ECON 465 01,"Poverty, Inequality, Discrimination",ECON 465 01,ECON,C,M,,W,,F,10:00:00,10:50:00
10687,4,ECON 345 01,Economics and Law,ECON 345 01,ECON,C,M,,W,,,14:30:00,15:50:00
10687,4,POLS 282 01,Black Politics and Protest,AFAM 200 01,AFAM,C,,T,,R,,14:30:00,15:50:00
10687,4,POLS 304 01,"Police, Prisons, Power",AFAM 300 01,AFAM,C,,T,,R,,13:00:00,14:20:00
11415,2,CHEM 115L 02,Chemistry I,CHEM 115L 02,CHEM,C,M,,W,,F,10:00:00,10:50:00
11415,2,COMM 110 03,Introduction to Communication,COMM 110 03,COMM,W,M,,W,,F,09:00:00,09:50:00
11415,2,CHEM 115X 04,Chemistry I Lab,CHEM 115X 04,CHEM,C,,,,R,,12:00:00,15:50:00
11415,2,MATH 111 01,Calculus II,MATH 111 01,MATH,W,M,,W,,F,13:00:00,14:20:00
11801,2,HIST 282 01,The Pre-Modern Body,HIST 282 01,HIST,C,M,,W,,F,11:00:00,11:50:00
11801,2,ENGL 212 01,"Romantics, Rebels, and Bohemians",ENGL 212 01,ENGL,C,,T,,R,,13:00:00,14:20:00
11801,2,ENGL 112 01,Intro to Editing and Publishing,ENGL 112 01,ENGL,C,M,,W,,F,10:00:00,10:50:00
11801,2,POLS 269 01,Testimony and Trials,POLS 269 01,POLS,W,,T,,R,,09:30:00,10:50:00
11801,2,MUSC 107 01,Concert Band,MUSC 107 01,MUSC,C,M,,,R,,16:00:00,17:50:00
11300,4,PSYC 435 01,Adolescence and Emerging Adulthood,PSYC 435 01,PSYC,W,M,,W,,F,10:00:00,10:50:00
11300,4,NEUR 372 01,"Pharmacology: Drug, Brain, Behavior",NEUR 372 01,NEUR,C,M,,,,,19:00:00,21:50:00
11300,4,POLS 269 01,Testimony and Trials,POLS 269 01,POLS,C,,T,,R,,09:30:00,10:50:00
11300,4,POLS 260 01,Introduction to Legal Studies,POLS 260 01,POLS,C,,T,,R,,08:00:00,09:20:00
11300,4,PSYC 360 01,Cognitive Psychology,PSYC 360 01,PSYC,W,M,,W,,F,08:00:00,08:50:00
10800,2,MATH 110 02,Calculus I,MATH 110 02,MATH,C,M,,W,,F,13:00:00,14:20:00
10800,2,COLL 150 01,Data Analytics using Excel,COLL 150 01,COLL,C,,,,,,,
10800,2,BUSN 230 02,Financial Accounting,BUSN 230 02,BUSN,C,,T,,R,,09:30:00,10:50:00
10800,2,FIN 210 01,Financial Management,FIN 210 01,FIN,C,,T,,R,,08:00:00,09:20:00
10800,2,JAPN 210 01,Interm Japanese in Cultural Context,JAPN 210 01,JAPN,C,M,,W,,F,09:00:00,09:50:00
10877,2,SPAN 212 01,Advanced Intermediate Spanish,SPAN 212 01,SPAN,C,M,,W,R,,11:00:00,11:50:00
10877,2,SPAN 255 01,Conversation and Composition,SPAN 255 01,SPAN,C,M,,W,,,13:00:00,14:20:00
10877,2,PSYC 221L 02,Research Methods & Statistics I,PSYC 221L 02,PSYC,C,M,,W,,F,10:00:00,10:50:00
10877,2,PSYC 221L 02,Research Methods & Statistics I,PSYC 221L 02,PSYC,C,,T,,,,14:00:00,15:50:00
10877,2,ENTP 110 02,Design Thinking & Problem Solving,ENTP 110 02,ENTP,C,M,,W,,,14:30:00,15:50:00
10913,2,BUSN 230 02,Financial Accounting,BUSN 230 02,BUSN,C,,T,,R,,09:30:00,10:50:00
10913,2,ENGL 216 01,African American Literature I,ENGL 216 01,ENGL,C,,,W,,,19:00:00,21:50:00
10913,2,COLL 150 01,Data Analytics using Excel,COLL 150 01,COLL,C,,,,,,,
10913,2,ENGL 210 01,"Gods, Monsters, & Questing Humanity",ENGL 210 01,ENGL,C,M,,W,,F,13:00:00,13:50:00
10913,2,FIN 210 01,Financial Management,FIN 210 01,FIN,W,,T,,R,,08:00:00,09:20:00
10913,2,FIN 210 02,Financial Management,FIN 210 02,FIN,C,,T,,R,,08:00:00,09:20:00
11135,2,ARTH 110 02,Intro to Visual Arts and Design,ARTH 110 02,ARTH,C,M,,W,,F,13:00:00,13:50:00
11135,2,COLL 210 01,Intergroup Dialog Facilitator Train,COLL 210 01,COLL,C,,,W,,F,14:30:00,15:50:00
11135,2,PSYC 221L 03,Research Methods & Statistics I,PSYC 221L 03,PSYC,C,M,,W,,F,11:00:00,11:50:00
11135,2,PSYC 221L 03,Research Methods & Statistics I,PSYC 221L 03,PSYC,C,M,,,,,14:00:00,15:50:00
11135,2,PSYC 255 01,Social Psychology,PSYC 255 01,PSYC,W,M,,W,,F,10:00:00,10:50:00
11135,2,ECON 110 02,Principles of Economics,ECON 110 02,ECON,C,M,,W,,F,09:00:00,09:50:00
11250,3,PHYS 120L 01,General Physics I,PHYS 120L 01,PHYS,C,M,,W,,F,10:00:00,10:50:00
11250,3,ARTH 218 01,Twentieth Century Art,ARTH 218 01,ARTH,C,,T,,R,,09:00:00,10:20:00
11250,3,ART 130 02,Elements of Design,ART 130 02,ART,C,M,,W,,,13:30:00,15:20:00
11250,3,CHEM 220X 01,Organic Chemistry I Lab,CHEM 220X 01,CHEM,C,,T,,,,12:00:00,15:50:00
11250,3,PHYS 114X 04,Physics I Lab,PHYS 114X 04,PHYS,C,,,,R,,12:00:00,15:50:00
11250,3,CHEM 220L 02,Organic Chemistry I,CHEM 220L 02,CHEM,C,M,,W,,F,11:00:00,11:50:00
10103,2,ECON 110 04,Principles of Economics,ECON 110 04,ECON,C,M,,W,,F,10:00:00,10:50:00
10103,2,PHIL 296 01,Philosophy of Mind,PHIL 296 01,PHIL,C,,T,,R,,09:30:00,10:50:00
10103,2,CHEM 115X 07,Chemistry I Lab,CHEM 115X 07,CHEM,C,,,,R,,12:00:00,15:50:00
10103,2,CHEM 115L 01,Chemistry I,CHEM 115L 01,CHEM,C,M,,W,,F,09:00:00,09:50:00
10103,2,PSYC 221L 03,Research Methods & Statistics I,PSYC 221L 03,PSYC,C,M,,W,,F,11:00:00,11:50:00
10103,2,PSYC 221L 03,Research Methods & Statistics I,PSYC 221L 03,PSYC,C,M,,,,,14:00:00,15:50:00
11443,2,BIOL 112 01,Learning About Our World,BIOL 112 01,BIOL,C,,T,,R,,19:00:00,20:20:00
11443,2,MATH 104 01,Elem Math from Advanced Standpoint,MATH 104 01,MATH,C,,,W,,,19:00:00,21:50:00
11443,2,MATH 150 02,Intro Probability & Statistics,MATH 150 02,MATH,C,M,,W,,,14:30:00,15:50:00
11443,2,PSYC 221L 02,Research Methods & Statistics I,PSYC 221L 02,PSYC,C,M,,W,,F,10:00:00,10:50:00
11443,2,PSYC 221L 02,Research Methods & Statistics I,PSYC 221L 02,PSYC,C,,T,,,,14:00:00,15:50:00
10403,2,ENTP 110 03,Design Thinking & Problem Solving,ENTP 110 03,ENTP,C,M,,,,,19:00:00,21:50:00
10403,2,ASIA 160 01,Introduction to Asian Religions,RELG 160 01,RELG,C,M,,W,,,14:30:00,15:50:00
10403,2,BUSN 130 02,Applied Statistics,ECON 130 02,ECON,C,M,,W,,F,09:00:00,09:50:00
11630,3,FIN 210 03,Financial Management,FIN 210 03,FIN,C,,T,,R,,09:30:00,10:50:00
11630,3,BIOL 220L 01,Core: Ecology and Evolution,BIOL 220L 01,BIOL,C,M,,W,,F,10:00:00,10:50:00
11630,3,CHEM 220L 02,Organic Chemistry I,CHEM 220L 02,CHEM,C,M,,W,,F,11:00:00,11:50:00
11630,3,BIOL 220X 03,Ecology and Evolution Lab,BIOL 220X 03,BIOL,C,,,,,F,12:00:00,15:50:00
11630,3,CHEM 220X 03,Organic Chemistry I Lab,CHEM 220X 03,CHEM,C,,,,R,,12:00:00,15:50:00
11630,3,CSCI 107 02,Introduction to Web Programming,CSCI 107 02,CSCI,C,M,,W,,F,09:00:00,09:50:00
11716,4,BUSN 345 01,Organizational Behavior,BUSN 345 01,BUSN,C,,T,,R,,09:30:00,10:50:00
11716,4,PSYC 215 01,Environmental Psychology,PSYC 215 01,PSYC,C,,T,,,,12:00:00,15:50:00
11716,4,PSYC 445 01,"Psych of Sound, Speech, and Music",PSYC 445 01,PSYC,C,,T,,R,,08:00:00,09:20:00
11716,4,PSYC 360 01,Cognitive Psychology,PSYC 360 01,PSYC,C,M,,W,,F,08:00:00,08:50:00
10623,4,FIN 485 01,Quantitative Finance,FIN 485 01,FIN,W,M,,W,,F,09:00:00,09:50:00
10623,4,FIN 320 02,Investments,FIN 320 02,FIN,C,,T,,R,,09:30:00,10:50:00
10623,4,CSCI 325 01,Artificial Intelligence,CSCI 325 01,CSCI,C,M,,W,,F,11:00:00,11:50:00
10623,4,CSCI 327 01,Introduction to Database Systems,CSCI 327 01,CSCI,C,,T,,R,,13:00:00,14:20:00
11438,2,CHEM 115X 03,Chemistry I Lab,CHEM 115X 03,CHEM,C,,,W,,,12:00:00,15:50:00
11438,2,CHEM 115L 01,Chemistry I,CHEM 115L 01,CHEM,C,M,,W,,F,09:00:00,09:50:00
11438,2,PSYC 221L 03,Research Methods & Statistics I,PSYC 221L 03,PSYC,C,M,,W,,F,11:00:00,11:50:00
11438,2,PSYC 221L 03,Research Methods & Statistics I,PSYC 221L 03,PSYC,C,M,,,,,14:00:00,15:50:00
11438,2,HIST 110 01,Global Change: The Power of History,HIST 110 01,HIST,C,M,,W,,F,10:00:00,10:50:00
11438,2,POLS 120 02,Introduction to American Politics,POLS 120 02,POLS,C,,T,,R,,13:00:00,14:20:00
10640,4,MATH 210 01,Multivariable Calculus,MATH 210 01,MATH,C,M,,W,R,F,10:00:00,10:50:00
10640,4,CSCI 317 01,Data Structures and Algorithms,CSCI 317 01,CSCI,C,,T,,R,,14:30:00,15:50:00
10640,4,MATH 323 01,Cryptography,MATH 323 01,MATH,C,M,,W,,,13:00:00,14:20:00
10640,4,CSCI 327 01,Introduction to Database Systems,CSCI 327 01,CSCI,C,,T,,R,,13:00:00,14:20:00
11713,2,POLS 110 01,Introduction to Global Politics,POLS 110 01,POLS,C,,T,,R,,09:30:00,10:50:00
11713,2,PSYC 221L 03,Research Methods & Statistics I,PSYC 221L 03,PSYC,C,M,,W,,F,11:00:00,11:50:00
11713,2,PSYC 221L 03,Research Methods & Statistics I,PSYC 221L 03,PSYC,C,M,,,,,14:00:00,15:50:00
11713,2,PSYC 255 01,Social Psychology,PSYC 255 01,PSYC,W,M,,W,,F,10:00:00,10:50:00
11713,2,COLL 210 01,Intergroup Dialog Facilitator Train,COLL 210 01,COLL,C,,,W,,F,14:30:00,15:50:00
10488,2,PSYC 221L 02,Research Methods & Statistics I,PSYC 221L 02,PSYC,C,M,,W,,F,10:00:00,10:50:00
10488,2,PSYC 221L 02,Research Methods & Statistics I,PSYC 221L 02,PSYC,C,,T,,,,14:00:00,15:50:00
10488,2,ENTP 110 02,Design Thinking & Problem Solving,ENTP 110 02,ENTP,W,M,,W,,,14:30:00,15:50:00
10488,2,ENTP 110 03,Design Thinking & Problem Solving,ENTP 110 03,ENTP,C,M,,,,,19:00:00,21:50:00
10488,2,POLS 110 01,Introduction to Global Politics,POLS 110 01,POLS,C,,T,,R,,09:30:00,10:50:00
10488,2,ES 236 01,Environmental Politics and Policy,ES 236 01,ES,W,,,W,,F,13:00:00,14:20:00
11372,2,RELG 160 01,Introduction to Asian Religions,RELG 160 01,RELG,C,M,,W,,,14:30:00,15:50:00
11372,2,HIST 262 01,Modern Japan,HIST 262 01,HIST,C,,T,,R,,13:00:00,14:20:00
11372,2,THTR 120 01,Acting I: Being on Stage,THTR 120 01,THTR,C,M,,W,,,13:00:00,14:20:00
11372,2,CSCI 107 02,Introduction to Web Programming,CSCI 107 02,CSCI,C,M,,W,,F,09:00:00,09:50:00
10463,2,MATH 110 01,Calculus I,MATH 110 01,MATH,C,M,T,W,,F,11:00:00,11:50:00
10463,2,ECON 110 02,Principles of Economics,ECON 110 02,ECON,C,M,,W,,F,09:00:00,09:50:00
10463,2,CHEM 220X 05,Organic Chemistry I Lab,CHEM 220X 05,CHEM,C,M,,,,,12:00:00,15:50:00
10463,2,BIOL 221L 01,"Molecules, Genes, and Cells",BIOL 221L 01,BIOL,C,,T,,R,,09:30:00,10:50:00
10463,2,CHEM 220L 01,Organic Chemistry I,CHEM 220L 01,CHEM,C,M,,W,,F,10:00:00,10:50:00
10463,2,BIOL 221X 02,"Molecules, Genes, and Cells Lab",BIOL 221X 02,BIOL,C,,,,R,,12:00:00,15:50:00
11349,2,ENGL 216 01,African American Literature I,ENGL 216 01,ENGL,C,,,W,,,19:00:00,21:50:00
11349,2,ENTP 220 01,Fundraising & Sales,ENTP 220 01,ENTP,C,,T,,R,,09:30:00,10:50:00
11349,2,ENTP 260 01,"Develop, Protect & Monetize IP",ENTP 260 01,ENTP,C,,T,,R,,14:30:00,15:50:00
11349,2,ENTP 230 01,Product Market Fit,ENTP 230 01,ENTP,W,,T,,,,19:00:00,21:50:00
11349,2,COLL 150 01,Data Analytics using Excel,COLL 150 01,COLL,W,,,,,,,
10143,3,ENTP 110 01,Design Thinking & Problem Solving,ENTP 110 01,ENTP,C,M,,W,,,13:00:00,14:20:00
10143,3,BUSN 250 01,Business Information Systems,BUSN 250 01,BUSN,C,M,,W,,F,10:00:00,10:50:00
10143,3,BUSN 331 01,Managerial Accounting,BUSN 331 01,BUSN,C,,T,,R,,14:30:00,15:50:00
11534,2,COMM 287 01,Media Systems and Institutions,COMM 287 01,COMM,C,,T,,R,,09:30:00,10:50:00
11534,2,ENGL 238 01,Literature/Culture in the Age of AI,ENGL 238 01,ENGL,C,,T,,R,,13:00:00,14:20:00
11534,2,ENGL 112 01,Intro to Editing and Publishing,ENGL 112 01,ENGL,W,M,,W,,F,10:00:00,10:50:00
11534,2,ENGL 243 01,Writing Literary Horror,ENGL 243 01,ENGL,C,M,,W,,F,09:00:00,09:50:00
10981,2,ECON 210 02,Microeconomic Theory,ECON 210 02,ECON,W,M,,W,,F,11:00:00,11:50:00
10981,2,COMM 135 01,Rhetoric and Speech,COMM 135 01,COMM,W,M,,W,,,13:00:00,14:20:00
10981,2,BUSN 230 02,Financial Accounting,BUSN 230 02,BUSN,C,,T,,R,,09:30:00,10:50:00
10279,2,CHEM 115L 03,Chemistry I,CHEM 115L 03,CHEM,C,M,,W,,F,11:00:00,11:50:00
10279,2,CHEM 115X 06,Chemistry I Lab,CHEM 115X 06,CHEM,C,,,,,F,12:00:00,15:50:00
10279,2,BIOL 221X 02,"Molecules, Genes, and Cells Lab",BIOL 221X 02,BIOL,C,,,,R,,12:00:00,15:50:00
10279,2,BIOL 221L 01,"Molecules, Genes, and Cells",BIOL 221L 01,BIOL,C,,T,,R,,09:30:00,10:50:00
10279,2,PHIL 215 01,Philosophy of Miyazaki,PHIL 215 01,PHIL,C,M,,W,,,14:30:00,15:50:00
10279,2,PSYC 221L 02,Research Methods & Statistics I,PSYC 221L 02,PSYC,C,M,,W,,F,10:00:00,10:50:00
10279,2,PSYC 221L 02,Research Methods & Statistics I,PSYC 221L 02,PSYC,C,,T,,,,14:00:00,15:50:00
11661,2,ECON 110 06,Principles of Economics,ECON 110 06,ECON,C,M,,W,,F,11:00:00,11:50:00
11661,2,COMM 110 01,Introduction to Communication,COMM 110 01,COMM,C,,T,,R,,09:30:00,10:50:00
11661,2,COLL 150 01,Data Analytics using Excel,COLL 150 01,COLL,W,,,,,,,
11661,2,MATH 160 02,Math Methods with Applications,MATH 160 02,MATH,C,,T,,R,,13:00:00,14:20:00
10122,2,CHEM 220X 05,Organic Chemistry I Lab,CHEM 220X 05,CHEM,C,M,,,,,12:00:00,15:50:00
10122,2,AFAM 110 01,Intro to African American Studies,AFAM 110 01,AFAM,W,,T,,R,,09:30:00,10:50:00
